# t (s),mx (),my (),mz (),B_extx (T),B_exty (T),B_extz (T),mx (),my (),mz (),E_total (J),E_anis (J),E_exch (J),E_demag (J),E_Zeeman (J)
0,-792162.64,5.11E-02,0,-0.06800001,0,0,-0.9902034,6.38E-08,0,-7.23E-17,0,1.23E-18,3.24E-17,-1.06E-16
0,-792097.52,5.45E-02,0,-0.067,0,0,-0.9901219,6.81E-08,0,-7.08E-17,0,1.23E-18,3.24E-17,-1.04E-16
0,-792031.72,5.90E-02,0,-0.06599999,0,0,-0.99003965,7.37E-08,0,-6.92E-17,0,1.24E-18,3.23E-17,-1.03E-16
0,-791965.36,6.39E-02,0,-0.065,0,0,-0.9899566,7.98E-08,0,-6.76E-17,0,1.25E-18,3.23E-17,-1.01E-16
0,-791898.344,7.11E-02,0,-0.064,0,0,-0.98987293,8.89E-08,0,-6.61E-17,0,1.26E-18,3.23E-17,-9.96E-17
0,-791830.8,7.99E-02,0,-0.063,0,0,-0.98978853,9.99E-08,0,-6.45E-17,0,1.27E-18,3.23E-17,-9.81E-17
0,-791762.56,9.29E-02,0,-0.062000003,0,0,-0.98970324,1.16E-07,0,-6.30E-17,0,1.28E-18,3.23E-17,-9.65E-17
0,-791693.736,1.01E-01,0,-0.060999997,0,0,-0.98961717,1.26E-07,0,-6.14E-17,0,1.29E-18,3.22E-17,-9.49E-17
0,-791624.24,1.18E-01,0,-0.06,0,0,-0.9895303,1.48E-07,0,-5.99E-17,0,1.31E-18,3.22E-17,-9.34E-17
0,-791554.16,1.33E-01,0,-0.059000008,0,0,-0.9894427,1.66E-07,0,-5.83E-17,0,1.32E-18,3.22E-17,-9.18E-17
0,-791483.4,1.54E-01,0,-0.058,0,0,-0.98935425,1.93E-07,0,-5.67E-17,0,1.33E-18,3.22E-17,-9.03E-17
0,-791412.08,1.78E-01,0,-0.057000004,0,0,-0.9892651,2.23E-07,0,-5.52E-17,0,1.34E-18,3.22E-17,-8.87E-17
0,-791340,2.04E-01,0,-0.055999998,0,0,-0.989175,2.55E-07,0,-5.36E-17,0,1.35E-18,3.21E-17,-8.71E-17
0,-791267.392,2.34E-01,0,-0.055000003,0,0,-0.9890842,2.93E-07,0,-5.21E-17,0,1.36E-18,3.21E-17,-8.56E-17
0,-791193.96,2.74E-01,0,-0.053999998,0,0,-0.98899245,3.42E-07,0,-5.05E-17,0,1.37E-18,3.21E-17,-8.40E-17
0,-791120,3.24E-01,0,-0.053,0,0,-0.9889,4.05E-07,0,-4.90E-17,0,1.38E-18,3.21E-17,-8.24E-17
0,-791045.28,3.77E-01,0,-0.051999994,0,0,-0.9888066,4.71E-07,0,-4.74E-17,0,1.39E-18,3.21E-17,-8.09E-17
0,-790969.92,4.54E-01,0,-0.051,0,0,-0.98871243,5.67E-07,0,-4.59E-17,0,1.40E-18,3.21E-17,-7.93E-17
0,-790893.84,5.53E-01,0,-0.050000004,0,0,-0.9886173,6.91E-07,0,-4.43E-17,0,1.41E-18,3.20E-17,-7.77E-17
0,-790817.04,6.70E-01,0,-0.049,0,0,-0.9885213,8.38E-07,0,-4.27E-17,0,1.42E-18,3.20E-17,-7.62E-17
0,-790739.632,8.17E-01,0,-0.048000004,0,0,-0.98842454,1.02E-06,0,-4.12E-17,0,1.43E-18,3.20E-17,-7.46E-17
0,-790661.44,1.02E+00,0,-0.046999995,0,0,-0.9883268,1.27E-06,0,-3.96E-17,0,1.45E-18,3.20E-17,-7.31E-17
0,-790582.56,1.27E+00,0,-0.046,0,0,-0.9882282,1.59E-06,0,-3.81E-17,0,1.46E-18,3.20E-17,-7.15E-17
0,-790502.928,1.60E+00,0,-0.045,0,0,-0.98812866,1.99E-06,0,-3.65E-17,0,1.47E-18,3.19E-17,-6.99E-17
0,-790422.64,2.01E+00,0,-0.044,0,0,-0.9880283,2.51E-06,0,-3.50E-17,0,1.48E-18,3.19E-17,-6.84E-17
0,-790341.52,2.57E+00,0,-0.043000005,0,0,-0.98792696,3.22E-06,0,-3.34E-17,0,1.49E-18,3.19E-17,-6.68E-17
0,-790259.76,3.26E+00,0,-0.042,0,0,-0.9878247,4.08E-06,0,-3.19E-17,0,1.50E-18,3.19E-17,-6.53E-17
0,-790177.2,4.38E+00,0,-0.041000005,0,0,-0.98772144,5.48E-06,0,-3.03E-17,0,1.52E-18,3.19E-17,-6.37E-17
0,-783667.12,-38313.808,0,-0.039999995,0,0,-0.9795839,-0.04789226,0,-2.89E-17,0,1.71E-18,3.10E-17,-6.16E-17
0,-783350.848,-38968.4288,0,-0.039,0,0,-0.97918856,-0.04871054,0,-2.74E-17,0,1.72E-18,3.09E-17,-6.01E-17
0,-783030.48,-39620.4624,0,-0.038,0,0,-0.97878814,-0.049525578,0,-2.59E-17,0,1.74E-18,3.09E-17,-5.85E-17
0,-782707.072,-40266.6272,0,-0.037,0,0,-0.97838384,-0.050333284,0,-2.43E-17,0,1.76E-18,3.09E-17,-5.69E-17
0,-782380.768,-40907.256,0,-0.036,0,0,-0.97797596,-0.05113407,0,-2.28E-17,0,1.78E-18,3.08E-17,-5.54E-17
0,-782051.232,-41543.24,0,-0.035,0,0,-0.97756404,-0.05192905,0,-2.12E-17,0,1.79E-18,3.08E-17,-5.38E-17
0,-781718.352,-42174.752,0,-0.034000006,0,0,-0.97714806,-0.05271844,0,-1.97E-17,0,1.81E-18,3.07E-17,-5.23E-17
0,-781382.512,-42802.036,0,-0.032999996,0,0,-0.97672814,-0.053502545,0,-1.82E-17,0,1.83E-18,3.07E-17,-5.07E-17
0,-781043.12,-43425.8344,0,-0.032,0,0,-0.97630394,-0.054282293,0,-1.66E-17,0,1.85E-18,3.07E-17,-4.91E-17
0,-780700.16,-44046.3424,0,-0.031000001,0,0,-0.9758752,-0.055057928,0,-1.51E-17,0,1.86E-18,3.06E-17,-4.76E-17
0,-780353.68,-44664.168,0,-0.03,0,0,-0.9754421,-0.055830214,0,-1.36E-17,0,1.88E-18,3.06E-17,-4.60E-17
0,-780003.6,-45279.1008,0,-0.029,0,0,-0.9750045,-0.056598876,0,-1.20E-17,0,1.90E-18,3.05E-17,-4.45E-17
0,-779649.84,-45891.708,0,-0.027999999,0,0,-0.9745622,-0.057364635,0,-1.05E-17,0,1.92E-18,3.05E-17,-4.29E-17
0,-779291.92,-46502.84,0,-0.026999999,0,0,-0.97411495,-0.05812855,0,-8.97E-18,0,1.94E-18,3.05E-17,-4.14E-17
0,-778930.32,-47111.7168,0,-0.025999997,0,0,-0.9736629,-0.058889646,0,-7.44E-18,0,1.96E-18,3.04E-17,-3.98E-17
0,-778564.456,-47719.584,0,-0.025000002,0,0,-0.97320557,-0.059649475,0,-5.91E-18,0,1.97E-18,3.04E-17,-3.83E-17
0,-778194.48,-48326.16,0,-0.024000002,0,0,-0.9727432,-0.0604077,0,-4.38E-18,0,1.99E-18,3.04E-17,-3.67E-17
0,-777820.208,-48932.156,0,-0.023,0,0,-0.9722752,-0.061165195,0,-2.85E-18,0,2.01E-18,3.03E-17,-3.52E-17
0,-777441.408,-49537.392,0,-0.022,0,0,-0.97180176,-0.06192174,0,-1.32E-18,0,2.03E-18,3.03E-17,-3.36E-17
0,-777058.032,-50142.552,0,-0.021,0,0,-0.97132266,-0.06267819,0,2.10E-19,0,2.05E-18,3.02E-17,-3.21E-17
0,-776670.16,-50747.344,0,-0.019999998,0,0,-0.9708377,-0.06343418,0,1.74E-18,0,2.07E-18,3.02E-17,-3.05E-17
0,-776277.36,-51352.552,0,-0.019,0,0,-0.9703467,-0.06419069,0,3.26E-18,0,2.09E-18,3.02E-17,-2.90E-17
0,-775879.816,-51957.744,0,-0.018,0,0,-0.96984977,-0.06494718,0,4.79E-18,0,2.11E-18,3.01E-17,-2.75E-17
0,-775477.072,-52563.6672,0,-0.017000003,0,0,-0.96934634,-0.065704584,0,6.32E-18,0,2.12E-18,3.01E-17,-2.59E-17
0,-775069.12,-53170.648,0,-0.016,0,0,-0.9688364,-0.06646331,0,7.84E-18,0,2.14E-18,3.01E-17,-2.44E-17
0,-774655.96,-53778.312,0,-0.015,0,0,-0.96832,-0.06722289,0,9.36E-18,0,2.16E-18,3.00E-17,-2.28E-17
0,-774237.44,-54387.1168,0,-0.014,0,0,-0.9677968,-0.067983896,0,1.09E-17,0,2.18E-18,3.00E-17,-2.13E-17
0,-773813.04,-54997.584,0,-0.012999998,0,0,-0.96726644,-0.06874698,0,1.24E-17,0,2.20E-18,3.00E-17,-1.98E-17
0,-773383.2,-55609.504,0,-0.012000001,0,0,-0.9667289,-0.06951188,0,1.39E-17,0,2.22E-18,3.00E-17,-1.82E-17
0,-772947.168,-56223.3568,0,-0.011,0,0,-0.96618396,-0.070279196,0,1.54E-17,0,2.24E-18,2.99E-17,-1.67E-17
0,-772505.2,-56839.192,0,-0.009999999,0,0,-0.9656315,-0.07104899,0,1.70E-17,0,2.26E-18,2.99E-17,-1.52E-17
0,-772056.912,-57457.256,0,-0.009,0,0,-0.96507114,-0.07182158,0,1.85E-17,0,2.28E-18,2.99E-17,-1.37E-17
0,-771602.24,-58077.812,0,-0.008,0,0,-0.9645028,-0.07259727,0,2.00E-17,0,2.30E-18,2.98E-17,-1.21E-17
0,-771140.432,-58701.568,0,-0.007,0,0,-0.9639255,-0.07337696,0,2.15E-17,0,2.32E-18,2.98E-17,-1.06E-17
0,-770672.992,-59326.752,0,-0.006000001,0,0,-0.96334124,-0.07415844,0,2.30E-17,0,2.34E-18,2.98E-17,-9.09E-18
0,-770197.96,-59955.752,0,-0.004999999,0,0,-0.96274745,-0.07494469,0,2.46E-17,0,2.36E-18,2.98E-17,-7.57E-18
0,-769715.92,-60587.6448,0,-0.004,0,0,-0.9621449,-0.07573455,0,2.61E-17,0,2.39E-18,2.97E-17,-6.05E-18
0,-769226.456,-61223.056,0,-0.003,0,0,-0.96153307,-0.07652882,0,2.76E-17,0,2.41E-18,2.97E-17,-4.54E-18
0,-768729.2,-61862.448,0,-0.002,0,0,-0.9609115,-0.07732806,0,2.91E-17,0,2.43E-18,2.97E-17,-3.02E-18
0,-768224.432,-62505.352,0,-0.001,0,0,-0.96028054,-0.07813169,0,3.06E-17,0,2.45E-18,2.97E-17,-1.51E-18
0,-767711.544,-63152.3072,0,1.32E-16,0,0,-0.9596395,-0.078940384,0,3.21E-17,0,2.47E-18,2.96E-17,1.99E-31
0,-767190.504,-63803.432,0,0.001,0,0,-0.9589881,-0.07975429,0,3.36E-17,0,2.49E-18,2.96E-17,1.51E-18
0,-766660.88,-64459.176,0,0.002,0,0,-0.958326,-0.08057397,0,3.51E-17,0,2.52E-18,2.96E-17,3.01E-18
0,-766122.44,-65119.536,0,0.003,0,0,-0.95765305,-0.08139942,0,3.66E-17,0,2.54E-18,2.96E-17,4.52E-18
0,-765575.12,-65784.6032,0,0.004,0,0,-0.9569689,-0.08223076,0,3.81E-17,0,2.56E-18,2.96E-17,6.02E-18
0,-765018.512,-66454.648,0,0.004999999,0,0,-0.95627314,-0.083068304,0,3.96E-17,0,2.58E-18,2.95E-17,7.52E-18
0,-764452.24,-67130.432,0,0.006000001,0,0,-0.9555653,-0.08391304,0,4.11E-17,0,2.61E-18,2.95E-17,9.02E-18
0,-763876.08,-67811.68,0,0.007,0,0,-0.9548451,-0.0847646,0,4.26E-17,0,2.63E-18,2.95E-17,1.05E-17
0,-763289.92,-68498.384,0,0.008,0,0,-0.9541124,-0.08562298,0,4.42E-17,0,2.65E-18,2.95E-17,1.20E-17
0,-762693.168,-69191.528,0,0.009,0,0,-0.95336646,-0.08648941,0,4.57E-17,0,2.68E-18,2.95E-17,1.35E-17
0,-762085.152,-69891.572,0,0.009999999,0,0,-0.95260656,-0.087364465,0,4.71E-17,0,2.70E-18,2.95E-17,1.50E-17
0,-761466.8,-70596.888,0,0.011,0,0,-0.9518335,-0.08824611,0,4.86E-17,0,2.72E-18,2.95E-17,1.65E-17
0,-760836.504,-71309.544,0,0.012000001,0,0,-0.95104563,-0.08913693,0,5.01E-17,0,2.75E-18,2.94E-17,1.80E-17
0,-760194.4,-72029.256,0,0.012999998,0,0,-0.950243,-0.09003658,0,5.16E-17,0,2.77E-18,2.94E-17,1.94E-17
0,-759539.68,-72756.792,0,0.014,0,0,-0.9494246,-0.09094599,0,5.31E-17,0,2.80E-18,2.94E-17,2.09E-17
0,-758872.56,-73491.532,0,0.015,0,0,-0.9485907,-0.091864415,0,5.46E-17,0,2.83E-18,2.94E-17,2.24E-17
0,-758192.16,-74234.544,0,0.016,0,0,-0.9477401,-0.09279318,0,5.61E-17,0,2.85E-18,2.94E-17,2.39E-17
0,-757498.08,-74985.912,0,0.017000003,0,0,-0.9468725,-0.093732394,0,5.76E-17,0,2.88E-18,2.94E-17,2.53E-17
0,-756789.92,-75745.712,0,0.018,0,0,-0.9459873,-0.09468214,0,5.91E-17,0,2.91E-18,2.94E-17,2.68E-17
0,-756067.088,-76514.584,0,0.019,0,0,-0.945084,-0.09564324,0,6.06E-17,0,2.93E-18,2.94E-17,2.82E-17
0,-755329.224,-77292.896,0,0.019999998,0,0,-0.94416153,-0.09661612,0,6.21E-17,0,2.96E-18,2.94E-17,2.97E-17
0,-754575.52,-78081.08,0,0.021,0,0,-0.94321936,-0.09760135,0,6.36E-17,0,2.99E-18,2.94E-17,3.12E-17
0,-753805.736,-78879.104,0,0.022,0,0,-0.94225717,-0.09859888,0,6.50E-17,0,3.02E-18,2.94E-17,3.26E-17
0,-753019.096,-79687.584,0,0.023,0,0,-0.94127387,-0.09960948,0,6.65E-17,0,3.05E-18,2.94E-17,3.41E-17
0,-752214.88,-80507.052,0,0.024000002,0,0,-0.9402686,-0.100633815,0,6.80E-17,0,3.08E-18,2.94E-17,3.55E-17
0,-751392.16,-81338.296,0,0.025000002,0,0,-0.9392402,-0.10167287,0,6.95E-17,0,3.11E-18,2.94E-17,3.69E-17
0,-750550.88,-82181.12,0,0.025999997,0,0,-0.9381886,-0.1027264,0,7.10E-17,0,3.14E-18,2.94E-17,3.84E-17
0,-749689.864,-83036.288,0,0.026999999,0,0,-0.93711233,-0.10379536,0,7.24E-17,0,3.17E-18,2.95E-17,3.98E-17
0,-748808.4,-83904.232,0,0.027999999,0,0,-0.9360105,-0.10488028,0,7.39E-17,0,3.20E-18,2.95E-17,4.12E-17
0,-747905.4,-84785.8,0,0.029,0,0,-0.93488175,-0.10598226,0,7.54E-17,0,3.23E-18,2.95E-17,4.26E-17
0,-746980.288,-85681.424,0,0.03,0,0,-0.93372536,-0.10710178,0,7.68E-17,0,3.27E-18,2.95E-17,4.41E-17
0,-746032.192,-86591.208,0,0.031000001,0,0,-0.93254024,-0.108239,0,7.83E-17,0,3.30E-18,2.95E-17,4.55E-17
0,-745059.6,-87516.776,0,0.032,0,0,-0.9313245,-0.10939597,0,7.98E-17,0,3.33E-18,2.96E-17,4.69E-17
0,-744061.68,-88458.204,0,0.032999996,0,0,-0.9300771,-0.110572755,0,8.12E-17,0,3.37E-18,2.96E-17,4.83E-17
0,-743037.36,-89416.304,0,0.034000006,0,0,-0.92879665,-0.11177038,0,8.27E-17,0,3.41E-18,2.96E-17,4.97E-17
0,-741985.656,-90391.528,0,0.035,0,0,-0.92748207,-0.11298941,0,8.42E-17,0,3.44E-18,2.97E-17,5.11E-17
0,-740905.096,-91384.8,0,0.036,0,0,-0.92613137,-0.114231,0,8.56E-17,0,3.48E-18,2.97E-17,5.24E-17
0,-739793.488,-92398.224,0,0.037,0,0,-0.92474186,-0.11549778,0,8.71E-17,0,3.52E-18,2.97E-17,5.38E-17
0,-738650.992,-93430.448,0,0.038,0,0,-0.92331374,-0.11678806,0,8.85E-17,0,3.56E-18,2.98E-17,5.52E-17
0,-737474.72,-94484.136,0,0.039,0,0,-0.92184335,-0.118105166,0,9.00E-17,0,3.60E-18,2.98E-17,5.65E-17
0,-736263.12,-95560.272,0,0.039999995,0,0,-0.9203289,-0.11945034,0,9.14E-17,0,3.65E-18,2.99E-17,5.79E-17
0,-735014.776,-96659.288,0,0.041000005,0,0,-0.91876847,-0.12082411,0,9.29E-17,0,3.69E-18,2.99E-17,5.92E-17
0,-733727.312,-97782.92,0,0.042,0,0,-0.91715914,-0.12222865,0,9.43E-17,0,3.73E-18,3.00E-17,6.06E-17
0,-732398.8,-98932.256,0,0.043000005,0,0,-0.9154985,-0.12366532,0,9.58E-17,0,3.78E-18,3.01E-17,6.19E-17
0,-731026.84,-100108.696,0,0.044,0,0,-0.9137836,-0.12513587,0,9.72E-17,0,3.83E-18,3.01E-17,6.32E-17
0,-729608.8,-101314.496,0,0.045,0,0,-0.912011,-0.12664312,0,9.86E-17,0,3.88E-18,3.02E-17,6.46E-17
0,-728142.216,-102550.184,0,0.046,0,0,-0.9101778,-0.12818773,0,1.00E-16,0,3.93E-18,3.03E-17,6.59E-17
0,-726623.872,-103818.48,0,0.046999995,0,0,-0.90827984,-0.1297731,0,1.01E-16,0,3.98E-18,3.04E-17,6.71E-17
0,-725050.64,-105120.912,0,0.048000004,0,0,-0.9063133,-0.13140114,0,1.03E-16,0,4.03E-18,3.05E-17,6.84E-17
0,-723418.88,-106460.008,0,0.049,0,0,-0.9042736,-0.13307501,0,1.04E-16,0,4.09E-18,3.06E-17,6.97E-17
0,-721724.4,-107838.536,0,0.050000004,0,0,-0.9021555,-0.13479815,0,1.06E-16,0,4.15E-18,3.07E-17,7.09E-17
0,-719963.648,-109257.104,0,0.051,0,0,-0.8999545,-0.13657136,0,1.07E-16,0,4.21E-18,3.08E-17,7.22E-17
0,-718131.12,-110720.872,0,0.051999994,0,0,-0.8976639,-0.13840109,0,1.09E-16,0,4.27E-18,3.09E-17,7.34E-17
0,-716221.36,-112232.8,0,0.053,0,0,-0.8952768,-0.140291,0,1.10E-16,0,4.34E-18,3.10E-17,7.46E-17
0,-714229.68,-113795.056,0,0.053999998,0,0,-0.8927871,-0.1422438,0,1.11E-16,0,4.41E-18,3.12E-17,7.58E-17
0,-712147.808,-115413.544,0,0.055000003,0,0,-0.8901848,-0.14426693,0,1.13E-16,0,4.48E-18,3.13E-17,7.70E-17
0,-709969.088,-117091.848,0,0.055999998,0,0,-0.88746136,-0.14636481,0,1.14E-16,0,4.56E-18,3.15E-17,7.82E-17
0,-707685.84,-118834.376,0,0.057000004,0,0,-0.8846072,-0.14854296,0,1.16E-16,0,4.63E-18,3.17E-17,7.93E-17
0,-705287.28,-120648.12,0,0.058,0,0,-0.8816091,-0.15081017,0,1.17E-16,0,4.72E-18,3.19E-17,8.04E-17
0,-702762.96,-122539.304,0,0.059000008,0,0,-0.8784537,-0.15317413,0,1.18E-16,0,4.80E-18,3.21E-17,8.15E-17
0,-700100.24,-124515.68,0,0.06,0,0,-0.8751253,-0.1556446,0,1.20E-16,0,4.90E-18,3.23E-17,8.26E-17
0,-697285.6,-126584.48,0,0.060999997,0,0,-0.871607,-0.1582306,0,1.21E-16,0,4.99E-18,3.25E-17,8.36E-17
0,-694300,-128758.776,0,0.062000003,0,0,-0.867875,-0.16094847,0,1.23E-16,0,5.10E-18,3.28E-17,8.46E-17
0,-691124.68,-131048.632,0,0.063,0,0,-0.86390585,-0.16381077,0,1.24E-16,0,5.21E-18,3.31E-17,8.56E-17
0,-687735.656,-133468.664,0,0.064,0,0,-0.85966957,-0.16683583,0,1.25E-16,0,5.33E-18,3.34E-17,8.65E-17
0,-684102.344,-136037.84,0,0.065,0,0,-0.855128,-0.1700473,0,1.27E-16,0,5.45E-18,3.37E-17,8.74E-17
0,-680190.28,-138776.16,0,0.06599999,0,0,-0.85023785,-0.1734702,0,1.28E-16,0,5.59E-18,3.41E-17,8.83E-17
0,-675954.96,-141710.016,0,0.067,0,0,-0.8449437,-0.17713752,0,1.29E-16,0,5.74E-18,3.45E-17,8.90E-17
0,-671336.368,-144876.504,0,0.06800001,0,0,-0.83917046,-0.18109563,0,1.31E-16,0,5.90E-18,3.49E-17,8.98E-17
0,-666270.08,-148309.232,0,0.069,0,0,-0.83283764,-0.18538655,0,1.32E-16,0,6.07E-18,3.54E-17,9.04E-17
0,-660646.44,-152077.12,0,0.07,0,0,-0.82580805,-0.1900964,0,1.33E-16,0,6.27E-18,3.60E-17,9.09E-17
0,-654329.968,-156257.272,0,0.071,0,0,-0.8179125,-0.19532159,0,1.34E-16,0,6.49E-18,3.66E-17,9.13E-17
0,-647117.712,-160966.168,0,0.072,0,0,-0.808897,-0.20120773,0,1.36E-16,0,6.74E-18,3.74E-17,9.16E-17
0,-638684.56,-166389.648,0,0.07300001,0,0,-0.7983557,-0.20798707,0,1.37E-16,0,7.04E-18,3.83E-17,9.17E-17
0,-628461.68,-172847.096,0,0.074,0,0,-0.7855771,-0.21605887,0,1.38E-16,0,7.40E-18,3.94E-17,9.14E-17
0,-615236.56,-181003.28,0,0.074999996,0,0,-0.7690457,-0.2262541,0,1.39E-16,0,7.86E-18,4.09E-17,9.07E-17
0,-594976.4,-192948.976,0,0.076,0,0,-0.74372053,-0.24118622,0,1.41E-16,0,8.56E-18,4.32E-17,8.89E-17
0,792723.44,2.36E+01,0,0.077,0,0,0.9909042,2.95E-05,0,-8.63E-17,0,1.14E-18,3.25E-17,-1.20E-16
0,792782.96,2.04E+01,0,0.078,0,0,0.9909786,2.54E-05,0,-8.79E-17,0,1.13E-18,3.26E-17,-1.22E-16
0,792841.816,1.57E+01,0,0.079,0,0,0.99105227,1.96E-05,0,-8.95E-17,0,1.12E-18,3.26E-17,-1.23E-16
0,792900.32,1.32E+01,0,0.07999999,0,0,0.99112535,1.65E-05,0,-9.10E-17,0,1.11E-18,3.26E-17,-1.25E-16
0,792958.24,1.12E+01,0,0.081,0,0,0.9911978,1.40E-05,0,-9.26E-17,0,1.11E-18,3.26E-17,-1.26E-16
0,793015.576,9.55E+00,0,0.08200001,0,0,0.99126947,1.19E-05,0,-9.41E-17,0,1.10E-18,3.26E-17,-1.28E-16
0,793072.512,8.10E+00,0,0.083,0,0,0.99134064,1.01E-05,0,-9.57E-17,0,1.09E-18,3.26E-17,-1.29E-16
0,793128.824,6.97E+00,0,0.084,0,0,0.99141103,8.72E-06,0,-9.72E-17,0,1.08E-18,3.27E-17,-1.31E-16
0,793184.616,5.92E+00,0,0.08499999,0,0,0.9914808,7.40E-06,0,-9.88E-17,0,1.07E-18,3.27E-17,-1.33E-16
0,793240,4.99E+00,0,0.08600001,0,0,0.9915499,6.24E-06,0,-1.00E-16,0,1.06E-18,3.27E-17,-1.34E-16
0,793294.88,4.14E+00,0,0.087000005,0,0,0.9916186,5.18E-06,0,-1.02E-16,0,1.05E-18,3.27E-17,-1.36E-16
0,793349.168,3.47E+00,0,0.088,0,0,0.99168646,4.33E-06,0,-1.03E-16,0,1.05E-18,3.27E-17,-1.37E-16
0,793403.04,2.87E+00,0,0.088999994,0,0,0.9917537,3.58E-06,0,-1.05E-16,0,1.04E-18,3.27E-17,-1.39E-16
0,793456.32,2.30E+00,0,0.09,0,0,0.99182045,2.87E-06,0,-1.07E-16,0,1.03E-18,3.28E-17,-1.40E-16
0,793509.2,1.84E+00,0,0.091000006,0,0,0.9918865,2.30E-06,0,-1.08E-16,0,1.02E-18,3.28E-17,-1.42E-16
0,793561.6,1.44E+00,0,0.092,0,0,0.991952,1.81E-06,0,-1.10E-16,0,1.01E-18,3.28E-17,-1.44E-16
0,793613.48,1.13E+00,0,0.093,0,0,0.99201685,1.41E-06,0,-1.11E-16,0,1.01E-18,3.28E-17,-1.45E-16
0,793664.88,8.81E-01,0,0.09399999,0,0,0.9920811,1.10E-06,0,-1.13E-16,0,9.98E-19,3.28E-17,-1.47E-16
0,793715.84,6.81E-01,0,0.095,0,0,0.9921448,8.52E-07,0,-1.14E-16,0,9.90E-19,3.29E-17,-1.48E-16
0,793766.352,5.25E-01,0,0.09600001,0,0,0.99220794,6.57E-07,0,-1.16E-16,0,9.82E-19,3.29E-17,-1.50E-16
0,793816.376,4.07E-01,0,0.097,0,0,0.99227047,5.09E-07,0,-1.18E-16,0,9.75E-19,3.29E-17,-1.51E-16
0,793865.968,3.14E-01,0,0.098,0,0,0.99233246,3.93E-07,0,-1.19E-16,0,9.67E-19,3.29E-17,-1.53E-16
0,793915.12,2.33E-01,0,0.09899999,0,0,0.9923939,2.91E-07,0,-1.21E-16,0,9.59E-19,3.29E-17,-1.55E-16
0,793963.84,1.67E-01,0,0.10000001,0,0,0.9924548,2.08E-07,0,-1.22E-16,0,9.52E-19,3.29E-17,-1.56E-16
0,794012,1.18E-01,0,0.101,0,0,0.992515,1.47E-07,0,-1.24E-16,0,9.44E-19,3.30E-17,-1.58E-16
0,794059.84,8.07E-02,0,0.102,0,0,0.9925748,1.01E-07,0,-1.25E-16,0,9.37E-19,3.30E-17,-1.59E-16
0,794107.248,5.39E-02,0,0.10299999,0,0,0.99263394,6.73E-08,0,-1.27E-16,0,9.30E-19,3.30E-17,-1.61E-16
0,794154.08,3.59E-02,0,0.10399999,0,0,0.9926926,4.49E-08,0,-1.28E-16,0,9.22E-19,3.30E-17,-1.62E-16
0,794200.608,2.10E-02,0,0.105000004,0,0,0.99275076,2.63E-08,0,-1.30E-16,0,9.15E-19,3.30E-17,-1.64E-16
0,794246.672,8.88E-03,0,0.106,0,0,0.99280834,1.11E-08,0,-1.32E-16,0,9.08E-19,3.30E-17,-1.66E-16
0,794292.32,5.53E-03,0,0.107,0,0,0.9928654,6.91E-09,0,-1.33E-16,0,9.01E-19,3.31E-17,-1.67E-16
0,794337.6,-4.19E-04,0,0.107999995,0,0,0.9929219,-5.24E-10,0,-1.35E-16,0,8.94E-19,3.31E-17,-1.69E-16
0,794382.4,-3.43E-03,0,0.10899998,0,0,0.992978,-4.29E-09,0,-1.36E-16,0,8.87E-19,3.31E-17,-1.70E-16
0,794426.72,-4.47E-03,0,0.11000001,0,0,0.9930334,-5.59E-09,0,-1.38E-16,0,8.80E-19,3.31E-17,-1.72E-16
0,794470.8,-4.27E-03,0,0.111,0,0,0.9930885,-5.33E-09,0,-1.39E-16,0,8.73E-19,3.31E-17,-1.73E-16
0,794514.32,-6.62E-03,0,0.111999996,0,0,0.9931429,-8.28E-09,0,-1.41E-16,0,8.66E-19,3.31E-17,-1.75E-16
0,794557.568,-9.69E-03,0,0.11299999,0,0,0.9931969,-1.21E-08,0,-1.43E-16,0,8.60E-19,3.32E-17,-1.77E-16
0,794600.32,-1.05E-02,0,0.11400001,0,0,0.9932504,-1.31E-08,0,-1.44E-16,0,8.53E-19,3.32E-17,-1.78E-16
0,794642.8,-6.78E-03,0,0.115,0,0,0.99330336,-8.47E-09,0,-1.46E-16,0,8.46E-19,3.32E-17,-1.80E-16
0,794684.72,-8.96E-03,0,0.116,0,0,0.9933559,-1.12E-08,0,-1.47E-16,0,8.40E-19,3.32E-17,-1.81E-16
0,794726.368,-5.77E-03,0,0.11699999,0,0,0.99340796,-7.22E-09,0,-1.49E-16,0,8.33E-19,3.32E-17,-1.83E-16
0,794767.6,-6.18E-03,0,0.118000016,0,0,0.9934595,-7.73E-09,0,-1.50E-16,0,8.27E-19,3.32E-17,-1.84E-16
0,794808.48,-6.71E-03,0,0.11900001,0,0,0.9935106,-8.39E-09,0,-1.52E-16,0,8.20E-19,3.32E-17,-1.86E-16
0,794849.016,-6.40E-03,0,0.12,0,0,0.99356127,-8.00E-09,0,-1.53E-16,0,8.14E-19,3.33E-17,-1.88E-16
0,794889.072,-5.32E-03,0,0.121,0,0,0.99361134,-6.65E-09,0,-1.55E-16,0,8.08E-19,3.33E-17,-1.89E-16
0,794928.84,-4.94E-03,0,0.121999994,0,0,0.99366105,-6.17E-09,0,-1.57E-16,0,8.01E-19,3.33E-17,-1.91E-16
0,794968.16,-5.31E-03,0,0.12300001,0,0,0.9937102,-6.64E-09,0,-1.58E-16,0,7.95E-19,3.33E-17,-1.92E-16
